year,award,outcome,title,author,published
2014,Best Short Story,18,Sing, Karin Tidbeck ,Tor.com 17 Apr 2013
2014,Best Short Story,19,Pathways, Nancy Kress ,Twelve Tomorrows
2014,Best Short Story,20,The Promise of Space, James Patrick Kelly ,Clarkesworld Sep 2013
2014,Best Short Story,21,The Master Conjurer, Charlie Jane Anders ,Lightspeed Oct 2013
2014,Best Short Story,22,Estella Saves the Village, Theodora Goss ,Queen Victoria's Book of Spells
2014,Best Short Story,23,Soulcatcher, James Patrick Kelly ,Clarkesworld May 2013
2014,Best Short Story,24,Fire Above, Fire Below”,Tor.com 8 May 2013
2014,Best Short Story,25,The Beasts We Want to Be, Sam J. Miller ,Electric Velocipede Win 2013
2014,Best Short Story,26,The Bees Her Heart, The Hive Her Belly”,Clockwork Phoenix 4
2013,Best SF Novel,1,Redshirts, John Scalzi ,Tor; Gollancz
2013,Best SF Novel,2,2312, Kim Stanley Robinson ,Orbit US; Orbit UK
2013,Best SF Novel,3,The Hydrogen Sonata, Iain M. Banks ,Orbit US; Orbit UK
2013,Best SF Novel,4,Captain Vorpatril's Alliance, Lois Mcmaster Bujold ,Baen
2013,Best SF Novel,5,Caliban's War, James S. A. Corey ,Orbit US; Orbit UK
2013,Best SF Novel,6,Blue Remembered Earth, Alastair Reynolds ,Gollancz; Ace
2013,Best SF Novel,7,The Fractal Prince, Hannu Rajaniemi ,Gollancz; Tor
2013,Best SF Novel,8,The Rapture of the Nerds, Cory Doctorow & Charles Stross ,Tor
2013,Best SF Novel,9,Slow Apocalypse, John Varley ,Ace
2013,Best SF Novel,10,Intruder, C. J. Cherryh ,DAW
2013,Best SF Novel,11,Empty Space, M. John Harrison ,Gollancz; Night Shade '13
2013,Best SF Novel,12,Arctic Rising, Tobias S. Buckell ,Tor
2013,Best SF Novel,13,Bowl of Heaven, Gregory Benford & Larry Niven ,Tor
2013,Best SF Novel,14,Intrusion, Ken Macleod ,Orbit UK
2013,Best SF Novel,15,Angelmaker, Nick Harkaway ,Heinemann; Knopf
2013,Best SF Novel,16,Any Day Now, Terry Bisson ,Overlook; Duckworth '13
2013,Best SF Novel,17,Jack Glass, Adam Roberts ,Gollancz
2013,Best SF Novel,18,Rapture, Kameron Hurley ,Night Shade
2013,Best SF Novel,19,The Last Policeman, Ben H. Winters ,Quirk
2013,Best SF Novel,20,The Eternal Flame, Greg Egan ,Night Shade; Gollancz
2013,Best SF Novel,21,The Fourth Wall, Walter Jon Williams ,Orbit US; Orbit UK
2013,Best SF Novel,22,Fate of Worlds, Larry Niven & Edward M. Lerner ,Tor
2013,Best SF Novel,23,Ashes of Candesce, Karl Schroeder ,Tor
2013,Best SF Novel,24,Existence, David Brin ,Tor
2013,Best SF Novel,25,Lost Everything, Brian Francis Slattery ,Tor
2013,Best SF Novel,26,In the Mouth of the Whale, Paul Mcauley ,Gollancz
2013,Best SF Novel,27,Turing & Burroughs, Rudy Rucker ,Transreal
2013,Best Fantasy Novel,1,The Apocalypse Codex, Charles Stross ,Ace; Orbit UK
2013,Best Fantasy Novel,2,The Drowning Girl, Caitlín R. Kiernan ,Roc
2013,Best Fantasy Novel,3,Hide Me Among the Graves, Tim Powers ,Morrow; Corvus
2013,Best Fantasy Novel,4,The Killing Moon, N. K. Jemisin ,Orbit US; Orbit UK
2013,Best Fantasy Novel,5,Glamour in Glass, Mary Robinette Kowal ,Tor
2013,Best Fantasy Novel,6,Red Country, Joe Abercrombie ,Gollancz; Orbit US
2013,Best Fantasy Novel,7,Some Kind of Fairy Tale, Graham Joyce ,Gollancz; Doubleday
2013,Best Fantasy Novel,8,The King's Blood, Daniel Abraham ,Orbit US; Orbit UK
2013,Best Fantasy Novel,9,Whispers Under Ground, Ben Aaronovitch ,Del Rey; Gollancz
2013,Best Fantasy Novel,10,Worldsoul, Liz Williams ,Prime
2013,Best Fantasy Novel,11,The Mirage, Matt Ruff ,HarperCollins
2013,Best Fantasy Novel,12,Sharps, K. J. Parker ,Orbit US; Orbit UK
2013,Best Fantasy Novel,13,And Blue Skies from Pain, Stina Leicht ,Night Shade
2013,Best Fantasy Novel,14,Bullettime, Nick Mamatas ,ChiZine
2013,Best Fantasy Novel,15,The Steel Seraglio, Mike Carey,ChiZine; Gollancz '13 as The City of Silk and Steel
2013,Best Fantasy Novel,16,The Troupe, Robert Jackson Bennett ,Orbit US; Orbit UK
2013,Best Fantasy Novel,17,Boneland, Alan Garner ,Fourth Estate
2013,Best Fantasy Novel,18,Range of Ghosts, Elizabeth Bear ,Tor
2013,Best Fantasy Novel,19,Crandolin, Anna Tambour ,Chomu
2013,Best Novella,1,After the Fall, Before The Fall,Tachyon
2013,Best Novella,2,The Stars Do Not Lie, Jay Lake ,Asimov's Oct/Nov 2012
2013,Best Novella,3,The Boolean Gate, Walter Jon Williams ,Subterranean
2013,Best Novella,4,In the House of Aryaman, A Lonely Signal Burns”,Asimov's Jan 2012
2013,Best Novella,5,On a Red Station, Drifting,Immersion
2013,Best Novella,6,Gods of Risk, James S. A. Corey ,Orbit Short Fiction
2013,Best Novella,7,Hand of Glory, Laird Barron ,The Book of Cthulhu II
2013,Best Novella,8,Murder Born, Robert Reed ,Asimov's Feb 2012
2013,Best Novella,9,Let Maps to Others, K. J. Parker ,Subterranean Sum 2012
2013,Best Novella,10,Eater-of-Bone, Robert Reed ,Eater-of-Bone
2013,Best Novella,11,Katabasis, Robert Reed ,F&SF; Nov/Dec 2012
2013,Best Novella,12,The Weight of History, The Lightness Of The Future”,Subterranean Spr 2012
2013,Best Novella,13,The Last Judgment, James Patrick Kelly ,Asimov's Apr/May 2012
2013,Best Novella,14,Twenty Lights to 'The Last of Snow', Michael Bishop ,Going Interstellar
2013,Best Novella,15,Sky, Kaaron Warren ,Through Splintered Walls
2013,Best Novella,16,Maze of Shadows, Fred Chappell ,F&SF; May/Jun 2012
2013,Best Novella,17,The Moon Belongs to Everyone, Michael Alexander & K. C. Ball ,Analog Dec 2012
2013,Best Novella,18,The Mongolian Book of the Dead, Alan Smale ,Asimov's Oct/Nov 2012
2013,Best Novelette,1,The Girl-Thing Who Went Out for Sushi, Pat Cadigan ,Edge of Infinity
2013,Best Novelette,2,Faster Gun, Elizabeth Bear ,Tor.com Aug 2012
2013,Best Novelette,3,Close Encounters, Andy Duncan ,The Pottawatomie Giant & Other Stories
2013,Best Novelette,4,The Lady Astronaut of Mars, Mary Robinette Kowal ,Rip-Off!
2013,Best Novelette,5,Fake Plastic Trees, Caitlín R. Kiernan ,After
2013,Best Novelette,6,The Wish Head, Jeffrey Ford ,Crackpot Palace
2013,Best Novelette,7,Significant Dust, Margo Lanagan ,Cracklescape
2013,Best Novelette,8,Fireborn, Robert Charles Wilson ,Rip-Off!
2013,Best Novelette,9,The Sea of Trees, Rachel Swirsky ,The Future Is Japanese
2013,Best Novelette,10,Arbeitskraft, Nick Mamatas ,The Mammoth Book of Steampunk
2013,Best Novelette,11,Holmes Sherlock: A Hwarhath Mystery, Eleanor Arnason ,Eclipse Online 12 Nov 2012
2013,Best Novelette,12,The Wreck of the Charles Dexter Ward, Sarah Monette & Elizabeth Bear ,Drabblecast 31 Aug - 6 Sep 2012
2013,Best Novelette,13,Troll Blood, Peter Dickinson ,F&SF; Sep/Oct 2012
2013,Best Novelette,14,Bruce Springsteen, Paul Mcauley ,Asimov's Jan 2012
2013,Best Novelette,15,The Peak of Eternal Light, Bruce Sterling ,Edge of Infinity
2013,Best Novelette,16,Frontier Death Song, Laird Barron ,Nightmare Oct 2012
2013,Best Novelette,17,Swift, Brutal Retaliation”,Tor.com 4 Jan 2012
2013,Best Novelette,18,The Ghosts of Christmas, Paul Cornell ,Tor.com 19 Dec 2012
2013,Best Novelette,19,Astrophilia, Carrie Vaughn ,Clarkesworld Jul 2012
2013,Best Novelette,20,Liberty's Daughter, Naomi Kritzer ,F&SF; May/Jun 2012
2013,Best Novelette,21,Old Paint, Megan Lindholm ,Asimov's Jul 2012
2013,Best Novelette,22,Goddess of Mercy, Bruce Sterling ,The Future Is Japanese
2013,Best Novelette,23,The Thorn and the Blossom: A Two-Sided Love Story, Theodora Goss ,Quirk
2013,Best Novelette,24,One Little Room an Everywhere, K. J. Parker ,Eclipse Online 22 Oct 2012
2013,Best Novelette,25,Mating Habits of the Late Cretaceous, Dale Bailey ,Asimov's Sep 2012
2013,Best Novelette,26,Electrica, Sean Mcmullen ,F&SF; Mar/Apr 2012
2013,Best Novelette,27,The Grinnell Method, Molly Gloss ,Strange Horizons 3-10 Sep 2012
2013,Best Novelette,28,The Bernoulli War, Gord Sellar ,Asimov's Aug 2012
2013,Best Novelette,29,Declaration, James Patrick Kelly ,Rip-Off!
2013,Best Novelette,30,No Decent Patrimony, Elizabeth Bear ,Rip-Off!
2013,Best Novelette,31,The Color Least Used by Nature, Ted Kosmatka ,F&SF; Jan/Feb 2012
2013,Best Short Story,1,Immersion, Aliette De Bodard ,Clarkesworld Jun 2012
2013,Best Short Story,2,Mono No Aware, Ken Liu ,The Future Is Japanese
2013,Best Short Story,3,The Deeps of the Sky, Elizabeth Bear ,Edge of Infinity
2013,Best Short Story,4,Mantis Wives, Kij Johnson ,Clarkesworld Aug 2012
2013,Best Short Story,5,Elementals, Ursula K. Le Guin ,Tin House Fal 2012
2013,Best Short Story,6,Great-Grandmother in the Cellar, Peter S. Beagle ,Under My Hat
2013,Best Short Story,7,Coming of Age on Barsoom, Catherynne M. Valente ,Under the Moons of Mars
2013,Best Short Story,8,Blood Drive, Jeffrey Ford ,After
2013,Best Short Story,9,Valedictorian, N. K. Jemisin ,After
2013,Best Short Story,10,Scattered Along the River of Heaven, Aliette De Bodard ,Clarkesworld Jan 2012
2013,Best Short Story,11,Two Houses, Kelly Link ,Shadow Show
2013,Best Short Story,12,Goggles (c. 1910), Caitlín R. Kiernan ,Steampunk III: Steampunk Revolution
2013,Best Short Story,13,A Natural History of Autumn, Jeffrey Ford ,F&SF; Jul/Aug 2012
2013,Best Short Story,14,Tyche and the Ants, Hannu Rajaniemi ,Edge of Infinity
2013,Best Short Story,15,Reindeer Mountain, Karin Tidbeck ,Jagannath
2013,Best Short Story,16,One Breath, One Stroke”,The Future Is Japanese
2013,Best Short Story,17,The Woman Who Fooled Death Five Times, Eleanor Arnason ,F&SF; Jul/Aug 2012
2013,Best Short Story,18,Rebecka, Karin Tidbeck ,Jagannath
2013,Best Short Story,19,The Water Thief, Alastair Reynolds ,Arc 1.1
2013,Best Short Story,20,The Easthound, Nalo Hopkinson ,After
2013,Best Short Story,21,Antarctica Starts Here, Paul Mcauley ,Asimov's Oct/Nov 2012
2013,Best Short Story,22,About Fairies, Pat Murphy ,Tor.com May 2012
2013,Best Short Story,23,The Education of a Witch, Ellen Klages ,Under My Hat
2013,Best Short Story,24,England Under the White Witch, Theodora Goss ,Clarkesworld Oct 2012
2013,Best Short Story,25,Give Her Honey When You Hear Her Scream, Maria Dahvana Headley ,Lightspeed Jul 2012
2013,Best Short Story,26,Blue Lace Agate, Sarah Monette ,Lightspeed Jan 2012
2013,Best Short Story,27,Bricks, Sticks,Edge of Infinity
2013,Best Short Story,28,Nightside on Callisto, Linda Nagata ,Lightspeed May 2012
2013,Best Short Story,29,Macy Minnot's Last Christmas on Dione, Ring Racing,Edge of Infinity
2013,Best Short Story,30,In Autotelia, M. John Harrison ,Arc 1.1
2013,Best Short Story,31,A Hundred Ghosts Parade Tonight, Xia Jia,Clarkesworld Feb 2012
2013,Best Short Story,32,The Memcordist, Lavie Tidhar ,Eclipse Online 24 Dec 2012
2013,Best Short Story,33,A Bead of Jasper, Four Small Stones”,Clarkesworld Oct 2012
2012,Best SF Novel,1,Embassytown, China Miéville ,Del Rey; Macmillan
2012,Best SF Novel,2,11/22/63, Stephen King ,Scribner; Hodder & Stoughton
2012,Best SF Novel,3,Rule 34, Charles Stross ,Ace; Orbit UK
2012,Best SF Novel,4,The Children of the Sky, Vernor Vinge ,Tor
2012,Best SF Novel,5,Leviathan Wakes, James S. A. Corey ,Orbit US; Orbit UK
2012,Best SF Novel,6,Dancing with Bears, Michael Swanwick ,Night Shade
2012,Best SF Novel,7,Grail, Elizabeth Bear ,Spectra
2012,Best SF Novel,8,Deadline, Mira Grant ,Orbit US; Orbit UK
2012,Best SF Novel,9,Home Fires, Gene Wolfe ,Tor; PS Publishing
2012,Best SF Novel,10,Vortex, Robert Charles Wilson ,Tor
2012,Best SF Novel,11,Earthbound, Joe Haldeman ,Ace
2012,Best SF Novel,12,Firebird, Jack Mcdevitt ,Ace
2012,Best SF Novel,13,The Clockwork Rocket, Greg Egan ,Night Shade
2012,Best SF Novel,14,The Islanders, Christopher Priest ,Gollancz
2012,Best SF Novel,15,Heart of Iron, Ekaterina Sedia ,Prime
2012,Best SF Novel,16,Daybreak Zero, John Barnes ,Ace
2012,Best SF Novel,17,This Shared Dream, Kathleen Ann Goonan ,Tor
2012,Best SF Novel,18,7th Sigma, Steven Gould ,Tor
2012,Best SF Novel,19,All the Lives He Led, Frederik Pohl ,Tor
2012,Best SF Novel,20,Wake Up and Dream, Ian R. Macleod ,PS Publishing
2012,Best SF Novel,21,The Courier's New Bicycle, Kim Westwood ,Voyager Australia
2012,Best SF Novel,22,Zone One, Colson Whitehead ,Doubleday; Harvill Secker
2012,Best Fantasy Novel,1,A Dance with Dragons, George R. R. Martin ,Bantam; Harper Voyager UK
2012,Best Fantasy Novel,2,Among Others, Jo Walton ,Tor
2012,Best Fantasy Novel,3,Snuff, Terry Pratchett ,Harper; Doubleday UK
2012,Best Fantasy Novel,4,The Wise Man's Fear, Patrick Rothfuss ,DAW; Gollancz
2012,Best Fantasy Novel,5,Deathless, Catherynne M. Valente ,Tor
2012,Best Fantasy Novel,6,The Kingdom of Gods, N. K. Jemisin ,Orbit US; Orbit UK
2012,Best Fantasy Novel,7,The Magician King, Lev Grossman ,Viking
2012,Best Fantasy Novel,8,The Heroes, Joe Abercrombie ,Gollancz; Orbit Us
2012,Best Fantasy Novel,9,The Folded World, Catherynne M. Valente ,Night Shade
2012,Best Fantasy Novel,10,The Cold Commands, Richard K. Morgan ,Del Rey; Gollancz
2012,Best Fantasy Novel,11,Raising Stony Mayhall, Daryl Gregory ,Del Rey
2012,Best Fantasy Novel,12,The Uncertain Places, Lisa Goldstein ,Tachyon
2012,Best Fantasy Novel,13,Redwood and Wildfire, Andrea Hairston ,Aqueduct
2012,Best Fantasy Novel,14,Heartless, Gail Carriger ,Orbit US; Orbit UK
2012,Best Fantasy Novel,15,Professor Moriarty: The Hound of the D'Urbervilles, Kim Newman ,Titan
2012,Best Fantasy Novel,16,The Dragon's Path, Daniel Abraham ,Orbit US; Orbit UK
2012,Best Fantasy Novel,17,The Alchemists of Kush, Minister Faust ,Narmer's Palette
2012,Best Fantasy Novel,18,Briarpatch, Tim Pratt ,ChiZine
2012,Best Fantasy Novel,19,Mr. Fox, Helen Oyeyemi ,Picador UK; Riverhead
2012,Best Fantasy Novel,20,The Fallen Blade, Jon Courtenay Grimwood ,Orbit US; Orbit UK
2012,Best Fantasy Novel,21,The Hammer, K. J. Parker ,Orbit US; Orbit UK
2012,Best Fantasy Novel,22,Mistification, Kaaron Warren ,Angry Robot UK; Angry Robot US
2012,Best Novella,1,Silently and Very Fast, Catherynne M. Valente ,WSFA
2012,Best Novella,2,The Man Who Bridged the Mist, Kij Johnson ,Asimov's Oct/Nov 2011
2012,Best Novella,3,Kiss Me Twice, Mary Robinette Kowal ,Asimov's Jun 2011
2012,Best Novella,4,The Ants of Flanders, Robert Reed ,F&SF; Jul/Aug 2011
2012,Best Novella,5,The Affair of the Chalk Cliffs, James P. Blaylock ,Subterranean
2012,Best Novella,6,The Ballad of Ballard and Sandrine, Peter Straub ,Conjunctions #56; Terra Incognita
2012,Best Novella,7,The Man Who Ended History: A Documentary, Ken Liu ,Panverse Three
2012,Best Novella,8,The Ice Owl, Carolyn Ives Gilman ,F&SF; Nov/Dec 2011
2012,Best Novella,9,Gravity Dreams, Stephen Baxter ,PS Publishing
2012,Best Novella,10,The Men from Porlock, Laird Barron ,The Book of Cthulhu
2012,Best Novella,11,Near Zennor, Elizabeth Hand ,A Book of Horrors
2012,Best Novella,12,The Adakian Eagle, Bradley Denton ,Down These Strange Streets
2012,Best Novella,13,Rampion, Alexandra Duncan ,F&SF; May/Jun 2011
2012,Best Novella,14,Blue and Gold, K. J. Parker ,Subterranean
2012,Best Novella,15,A Brood of Foxes, Kristin Livdahl ,Aqueduct Press
2012,Best Novelette,1,White Lines on a Green Field, Catherynne M. Valente ,Subterranean Fal 2011
2012,Best Novelette,2,The Summer People, Kelly Link ,Tin House: The Ecstatic; Steampunk!
2012,Best Novelette,3,What We Found, Geoff Ryman ,F&SF; Sep/Oct 2011
2012,Best Novelette,4,Underbridge, Peter S. Beagle ,Naked City
2012,Best Novelette,5,The Copenhagen Interpretation, Paul Cornell ,Asimov's Jul 2011
2012,Best Novelette,6,The Choice, Paul Mcauley ,Asimov's Feb 2011
2012,Best Novelette,7,Fields of Gold, Rachel Swirsky ,Eclipse Four
2012,Best Novelette,8,The Dala Horse, Michael Swanwick ,Tor.com 13 Jul 2011
2012,Best Novelette,9,The Book of Phoenix Excerpted from The Great Book), Nnedi Okorafor ,Clarkesworld Mar 2011
2012,Best Novelette,10,The Maltese Unicorn, Caitlín R. Kiernan ,Supernatural Noir
2012,Best Novelette,11,A Long Walk Home, Jay Lake ,Subterranean Win 2011
2012,Best Novelette,12,Purple, Robert Reed ,Asimov's Mar 2011
2012,Best Novelette,13,Clean, John Kessel ,Asimov's Mar 2011
2012,Best Novelette,14,The Little Green God of Agony, Stephen King ,A Book of Horrors
2012,Best Novelette,15,Six Months, Three Days”,Tor.com 8 Jun 2011
2012,Best Novelette,16,The Old Man and the Martian Sea, Alastair Reynolds ,Life on Mars
2012,Best Novelette,17,Late Bloomer, Suzy Mckee Charnas ,Teeth
2012,Best Novelette,18,A Small Price to Pay for Birdsong, K. J. Parker ,Subterranean Win 2011
2012,Best Novelette,19,The Last Ride of the Glory Girls, Libba Bray ,Steampunk!
2012,Best Novelette,20,My Husband Steinn, Eleanor Arnason ,Asimov's Oct/Nov 2011
2012,Best Novelette,21,Laika's Ghost, Karl Schroeder ,Engineering Infinity
2012,Best Novelette,22,Blackwood's Baby, Laird Barron ,Ghosts by Gaslight
2012,Best Novelette,23,The Cold Step Beyond, Ian R. Macleod ,Asimov's Jun 2011
2012,Best Novelette,24,The Projected Girl, Lavie Tidhar ,Naked City
2012,Best Novelette,25,The Vicar of Mars, Gwyneth Jones ,Eclipse Four
2012,Best Novelette,26,The Ki-Anna, Gwyneth Jones ,Engineering Infinity
2012,Best Novelette,27,Ghostweight, Yoon Ha Lee ,Clarkesworld Jan 2011
2012,Best Novelette,28,Mysteries of the Old Quarter, Paul Park ,Ghosts by Gaslight
2012,Best Novelette,29,Steam Girl, Dylan Horrocks ,Steampunk!
2012,Best Short Story,1,The Case of Death and Honey, Neil Gaiman ,A Study In Sherlock
2012,Best Short Story,2,The Paper Menagerie, Ken Liu ,F&SF; Mar/Apr 2011
2012,Best Short Story,3,The Cartographer Wasps and the Anarchist Bees, E. Lily Yu ,Clarkesworld Apr 2011
2012,Best Short Story,4,The Bread We Eat in Dreams, Catherynne M. Valente ,Apex Nov 2011
2012,Best Short Story,5,The Way It Works Out and All, Peter S. Beagle ,F&SF; Jul/Aug 2011
2012,Best Short Story,6,And Weep Like Alexander, Neil Gaiman ,Fables from the Fountain
2012,Best Short Story,7,Tidal Forces, Caitlín R. Kiernan ,Eclipse Four
2012,Best Short Story,8,The Brave Little Toaster, Cory Doctorow ,TRSF
2012,Best Short Story,9,The Invasion of Venus, Stephen Baxter ,Engineering Infinity
2012,Best Short Story,10,Valley of the Girls, Kelly Link ,Subterranean Sum 2011
2012,Best Short Story,11,After the Apocalypse, Maureen F. Mchugh ,After the Apocalypse
2012,Best Short Story,12,Dolly, Elizabeth Bear ,Asimov's Jan 2011
2012,Best Short Story,13,Attlee and the Long Walk, Kage Baker ,Life on Mars
2012,Best Short Story,14,For I Have Lain Me Down on the Stone of Loneliness and Ill Not Be Back Again, Michael Swanwick ,Asimov's Aug 2011
2012,Best Short Story,15,Goodnight Moons, Ellen Klages ,Life on Mars
2012,Best Short Story,16,Pug, Theodora Goss ,Asimov's Jul 2011
2012,Best Short Story,17,Ascension Day, Alastair Reynolds ,Voices from the Past
2012,Best Short Story,18,Daddy Long Legs of the Evening, Jeffrey Ford ,Naked City
2012,Best Short Story,19,Younger Women, Karen Joy Fowler ,Subterranean Sum 2011
2012,Best Short Story,20,Mulberry Boys, Margo Lanagan ,Blood and Other Cravings
2012,Best Short Story,21,Smoke City, Christopher Barzak ,Asimov's Apr/May 2011
2012,Best Short Story,22,The Corpse Painter's Masterpiece, M. Rickert ,F&SF; Sep/Oct 2011
2012,Best Short Story,23,The Server and the Dragon, Hannu Rajaniemi ,Engineering Infinity
2012,Best Short Story,24,Slow as a Bullet, Andy Duncan ,Eclipse Four
2012,Best Short Story,25,The Sandal-Bride, Genevieve Valentine ,Fantasy Mar 2011
2012,Best Short Story,26,Woman Leaves Room, Robert Reed ,Lightspeed Apr 2011
2012,Best Short Story,27,Movement, Nancy Fulda ,Asimov's Mar 2011
2012,Best Short Story,28,The Patrician, Tansy Rayner Roberts ,Love and Romanpunk
2012,Best Short Story,29,And Go Like This, John Crowley ,Naked City
2012,Best Short Story,30,Tying Knots, Ken Liu ,Clarkesworld Jan 2011
2011,Best SF Novel,1,Blackout/All Clear, Connie Willis ,Spectra
2011,Best SF Novel,2,Cryoburn, Lois Mcmaster Bujold ,Baen
2011,Best SF Novel,3,The Dervish House, Ian Mcdonald ,Pyr; Gollancz
2011,Best SF Novel,4,Surface Detail, Iain M. Banks ,Orbit
2011,Best SF Novel,5,Zero History, William Gibson ,Putnam; Viking UK
2011,Best SF Novel,6,The Passage, Justin Cronin ,Ballantine
2011,Best SF Novel,7,Feed, Mira Grant ,Orbit
2011,Best SF Novel,8,Hull Zero Three, Greg Bear ,Orbit
2011,Best SF Novel,9,Terminal World, Alastair Reynolds ,Gollancz; Ace
2011,Best SF Novel,10,Chill, Elizabeth Bear ,Spectra
2011,Best SF Novel,11,Starbound, Joe Haldeman ,Ace
2011,Best SF Novel,12,Yarn, Jon Armstrong ,Night Shade
2011,Best SF Novel,13,Zendegi, Greg Egan ,Night Shade
2011,Best SF Novel,14,Directive 51, John Barnes ,Ace
